,date,year,month,day,time,hour,minute,latitude,longitude,material_at_origin,land_use_at_origin,size,suppressed_by,suppressing_agency,facility_identification,other_companies,voltage_volts_,equipment_involved_with_ignition,type,was_there_an_outage,date_1,time_1,suspected_initiating_event,equipment_facility_failure,contact_from_object,facility_contacted,contributing_factor,unnamed_23,material_at_origin_comments,voltage
44,4/24/2015,2015,4,24,12:17:47 AM,0,17,37.55863999,-121.919619,Vegetation,Rural,< 0.25 Acres,Fire Agency,Alameda County,Base of C/O pole 9435,,12000,Unknown,Overhead,Yes,4/24/2015 17:47,4/24/2015 17:47,Unknown,N.A.,N.A.,N.A.,Unknown,,,
45,4/26/2015,2015,4,26,12:16:50 AM,0,16,34.8546667,-120.5239933,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Santa Barbara County Fire Dept,2 poles load side 7455,None,12000,Conductor,Overhead,Yes,4/26/2015 16:50,4/26/2015 16:50,Equipment/ Facility Failure,Insulator,N.A.,N.A.,Unknown,,,
46,4/27/2015,2015,4,27,12:12:54 AM,0,12,35.487094,-120.67561,Vegetation,Rural,< 3 meters ,Unknown,,103310601,,21000,Conductor,Overhead,Yes,4/27/2015 12:54,4/27/2015 12:54,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,,,
47,4/28/2015,2015,4,28,12:13:57 AM,0,13,36.7504334,-119.7483094,Vegetation,Urban,< 3 meters ,Fire Agency,FRESNO CITY FIRE,100842188,,12000,Conductor,Overhead,Yes,4/28/2015 13:57,4/28/2015 13:57,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
48,4/28/2015,2015,4,28,12:14:20 AM,0,14,39.79716,-121.89074,Vegetation,Rural,< 3 meters ,Unknown,,100435592,Pacific Bell,12000,Conductor,Overhead,Yes,4/28/2015 14:20,4/28/2015 14:20,Equipment/ Facility Failure,Insulator,N.A.,N.A.,Unknown,,,
49,4/30/2015,2015,4,30,12:00:26 AM,0,0,37.24014,-122.2472,Vegetation,Rural,< 0.25 Acres,Unknown,,1145 VERDE R,,12000,Conductor,Overhead,Yes,4/30/2015 0:26,4/30/2015 0:26,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
50,5/2/2015,2015,5,2,12:16:51 AM,0,16,37.32843,-119.64296,Vegetation,Rural,< 0.25 Acres,Fire Agency,MADERA COUNTY,103768995,,12000,Conductor,Overhead,Yes,5/2/2015 16:51,5/2/2015 16:51,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
51,5/2/2015,2015,5,2,12:17:30 AM,0,17,38.20382,-121.26438,Vegetation,Rural,< 0.25 Acres,Unknown,,103765745,Pacific Bell,12000,Conductor,Overhead,Yes,5/2/2015 17:30,5/2/2015 17:30,Contact From Object,N.A.,Other,Electric Facility,Human Error,Sky diver hit line,,
52,5/6/2015,2015,5,6,12:17:17 AM,0,17,37.42727,-119.8802767,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,BOOSTER 8179 INDIAN PEEK N/O MIWUK,None,21000,Other,Overhead,Yes,5/6/2015 17:17,5/6/2015 17:17,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,Booster,,
53,5/6/2015,2015,5,6,12:23:10 AM,0,23,39.810395,-122.329176,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,BLACK BUTTE,,12000,Lightning Arrestor,Overhead,Yes,5/6/2015 23:10,5/6/2015 23:10,Equipment/ Facility Failure,Lightning Arrestor,N.A.,N.A.,Unknown,,,
54,5/7/2015,2015,5,7,12:08:06 AM,0,8,39.237985,-121.58751,Vegetation,Rural,< 0.25 Acres,Unknown,,101331086,,0 – 750,Conductor,Overhead,No, , ,Contact From Object,N.A.,Animal,Electric Facility,Unknown, ,,
55,5/8/2015,2015,5,8,12:05:55 AM,0,5,38.77552999,-121.50642,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,fire dept,mtr # 03650R,,0 – 750,Fuse,Overhead,Yes,5/8/2015 5:55,5/8/2015 5:55,Equipment/ Facility Failure,Fuse,N.A.,N.A.,Unknown,,,
56,5/9/2015,2015,5,9,12:13:10 AM,0,13,39.23429,-121.246825,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,100000103,None,21000,Conductor,Overhead,Yes,5/9/2015 13:10,5/9/2015 13:10,Equipment/ Facility Failure,Pole,N.A.,N.A.,Unknown,,,
57,5/9/2015,2015,5,9,12:21:37 AM,0,21,39.28477,-121.021919,Vegetation,Rural,< 3 meters ,Fire Agency,CAL FIRE,100004095,Pacific Bell,12000,Fuse,Overhead,Yes,5/9/2015 21:37,5/9/2015 21:37,Equipment/ Facility Failure,Fuse,N.A.,N.A.,Unknown,,,
58,5/10/2015,2015,5,10,12:15:03 AM,0,15,37.664943,-122.432181,Vegetation,Urban,< 0.25 Acres,Fire Agency,San Mateo FD,100282481,Pacific Bell,12000,Conductor,Overhead,Yes,5/10/2015 15:03,5/10/2015 15:03,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,,,
59,5/10/2015,2015,5,10,12:16:07 AM,0,16,37.783158,-120.793321,Vegetation,Rural,< 0.25 Acres,Fire Agency,Oakdale,9956 Dillwood rd.,,17000,Conductor,Overhead,Yes,5/10/2015 16:07,5/10/2015 16:07,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,,,
60,5/11/2015,2015,5,11,12:07:19 AM,0,7,38.123345,-121.3708333,Vegetation,Rural,10 - 99 Acres,Fire Agency,woodbridge fd,102075242,Pacific Bell,21000,Conductor,Overhead,Yes,5/11/2015 7:19,5/11/2015 7:19,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
61,5/11/2015,2015,5,11,12:16:07 AM,0,16,35.9253442,-120.8669137,Vegetation,Rural,< 3 meters ,Unknown,,LR 7064 JUMP,,12000,Conductor,Overhead,Yes,5/11/2015 16:07,5/11/2015 16:07,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
62,5/11/2015,2015,5,11,12:16:18 AM,0,16,39.2804483,-123.2067367,Vegetation,Rural,< 0.25 Acres,Fire Agency,REDWOOD VALLEY FIRE,"9502 EAST RD., REDWOOD VALLEY",,0 – 750,Conductor,Overhead,Yes,5/11/2015 16:18,5/11/2015 16:18,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
63,5/12/2015,2015,5,12,12:23:57 AM,0,23,39.1851417,-121.6804133,Vegetation,Rural,< 3 meters ,Fire Agency,YUBA CITY,101303383,Pacific Bell,0 – 750,Transformer,Overhead,Yes,5/12/2015 23:57,5/12/2015 23:57,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,,,
64,5/13/2015,2015,5,13,12:21:57 AM,0,21,37.49422,-122.3680333,Vegetation,Rural,< 3 meters ,Fire Agency,sm county cal fire,103492873,,12000,Conductor,Overhead,Yes,5/13/2015 21:57,5/13/2015 21:57,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
65,5/14/2015,2015,5,14,12:11:03 AM,0,11,37.05514,-120.31699,Vegetation,Rural,< 0.25 Acres,Self Extinguished,,S/O 10696 AVE. 19 1/2,,12000,Conductor,Overhead,Yes,5/14/2015 11:03,5/14/2015 11:03,Contact From Object,N.A.,Vehicle,Pole,Human Error,,,
66,5/17/2015,2015,5,17,12:23:41 AM,0,23,39.4317171,-121.7259367,Vegetation,Rural,< 0.25 Acres,Self Extinguished,,100414389,Pacific Bell,12000,Conductor,Overhead,Yes,5/17/2015 23:41,5/17/2015 23:41,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
67,5/19/2015,2015,5,19,12:13:31 AM,0,13,37.92734,-122.08633,Vegetation,Urban,< 3 meters ,Fire Agency,CONTRA COSTA   FIRE,100476269,Pacific Bell,21000,Switch,Overhead,Yes,5/19/2015 13:31,5/19/2015 13:31,Equipment/ Facility Failure,Switch,N.A.,N.A.,Unknown,,,
68,5/21/2015,2015,5,21,12:06:02 AM,0,6,36.21518,-121.164586,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,3 pole structure east side 101 south of central,,0 – 750,Unknown,Overhead,No, , ,Unknown,N.A.,N.A.,N.A.,Unknown,,,
69,5/21/2015,2015,5,21,12:09:23 AM,0,9,38.59964,-122.99354,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,4 SPANS LOAD SIDE 2993,,12000,Conductor,Overhead,Yes,5/21/2015 9:23,5/21/2015 9:23,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
70,5/24/2015,2015,5,24,12:10:59 AM,0,10,36.2012983,-121.1611583,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,king city fire department,101734774,Pacific Bell,12000,Conductor,Overhead,Yes,5/24/2015 10:59,5/24/2015 10:59,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
71,5/25/2015,2015,5,25,12:02:42 AM,0,2,38.702693,-121.900084,Vegetation,Rural,.26 - 9.99 Acres,Unknown,,Str. 029/177,,115000,Unknown,Overhead,Yes,5/25/2015 2:42,5/25/2015 2:42,Unknown,N.A.,N.A.,N.A.,Unknown,,,
72,5/26/2015,2015,5,26,12:05:44 AM,0,5,36.1660967,-120.2534833,Vegetation,Rural,< 0.25 Acres,Fire Agency,FRESNO COUNTY FIRE DEPT.,OFF PHELPS 2 MILES E/O CALAVERAS,,0 – 750,Conductor,Overhead,No, , ,Other,N.A.,N.A.,N.A.,Other,Crow's nest caught fire,,
73,5/27/2015,2015,5,27,12:01:02 AM,0,1,36.598642,-119.42185,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Reedley Fire /dept,"Open field by Riser 7465, Zumwalt Ave S/O Manning Ave, Reedley",Verizon,12000,Conductor,Overhead,Yes,5/27/2015 1:02,5/27/2015 1:02,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,UG cable,,
74,5/27/2015,2015,5,27,12:21:44 AM,0,21,39.16901,-120.9612,Vegetation,Rural,< 0.25 Acres,Fire Agency,PEARDALE F.D.,100077687,,12000,Conductor,Overhead,Yes,5/27/2015 21:44,5/27/2015 21:44,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
75,5/28/2015,2015,5,28,12:17:09 AM,0,17,40.3942101,-122.2890621,Vegetation,Urban,< 0.25 Acres,Unknown,,101492440,Pacific Bell,0 – 750,Transformer,Overhead,Yes,5/28/2015 17:09,5/28/2015 17:09,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,,,
76,5/29/2015,2015,5,29,12:11:31 AM,0,11,36.963983,-121.533482,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,100616133,,21000,Conductor,Overhead,Yes,5/29/2015 11:31,5/29/2015 11:31,Contact From Object,N.A.,Vehicle,Pole,Human Error,,,
77,5/30/2015,2015,5,30,12:09:06 AM,0,9,39.474257,-121.698095,Vegetation,Rural,< 0.25 Acres,Unknown,,,,12000,Conductor,Overhead,Yes,5/30/2015 9:06,5/30/2015 9:06,Contact From Object,N.A.,Other,Electric Facility,Human Error,helicopter hit line,,
78,5/30/2015,2015,5,30,12:11:04 AM,0,11,36.90227,-119.7737,Vegetation,Rural,.26 - 9.99 Acres,Self Extinguished,,100643725,,12000,Conductor,Overhead,Yes,5/30/2015 11:04,5/30/2015 11:04,Contact From Object,N.A.,Vehicle,Pole,Human Error,,,
79,5/30/2015,2015,5,30,12:12:52 AM,0,12,38.7371312,-120.8122124,Vegetation,Urban,< 3 meters ,Fire Agency,el dorado co fire district,across from 2669 hwy 49,,12000,Fuse,Overhead,Yes,5/30/2015 12:52,5/30/2015 12:52,Equipment/ Facility Failure,Fuse,N.A.,N.A.,Unknown,,,
80,5/30/2015,2015,5,30,12:17:35 AM,0,17,38.725373,-120.832572,Vegetation,Rural,< 3 meters ,Fire Agency,el dorado co fire,"100 placerville dr behind maint shop, Placerville",,12000,Conductor,Overhead,Yes,5/30/2015 17:35,5/30/2015 17:35,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
81,5/31/2015,2015,5,31,12:00:23 AM,0,0,37.29657999,-120.468249,Vegetation,Urban,< 3 meters ,Fire Agency,HAD LEFT SCENE BEFORE ARRIVAL,101157239,Pacific Bell,0 – 750,Conductor,Overhead,No, , ,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
82,5/31/2015,2015,5,31,12:07:07 AM,0,7,38.782371,-121.480176,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Pleasnt Grove Fire Dept  Station #,"3700 Sankey Rd, Pleasant Grove",,12000,Unknown,Overhead,Yes,5/31/2015 7:07,5/31/2015 7:07,Unknown,N.A.,N.A.,N.A.,Unknown,,,
83,5/31/2015,2015,5,31,12:09:27 AM,0,9,37.97744999,-121.32671,Vegetation,Urban,< 0.25 Acres,Customer,,102057703,Pacific Bell,12000,Conductor,Overhead,No, , ,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,,,
84,5/31/2015,2015,5,31,12:11:31 AM,0,11,37.273249,-120.470983,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,101152842,Pacific Bell,0 – 750,Conductor,Overhead,No, , ,Contact From Object,N.A.,Vegetation,Electric Facility,Human Error,Third-party caused,,
85,5/31/2015,2015,5,31,12:11:55 AM,0,11,37.72184999,-120.793109,Vegetation,Rural,< 3 meters ,Customer,NONE,102340604,None,0 – 750,Conductor,Overhead,No, , ,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
86,6/3/2015,2015,6,3,12:09:33 AM,0,9,39.68957,-121.621612,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,,,12000,Conductor,Overhead,Yes,6/3/2015 9:33,6/3/2015 9:33,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
87,6/3/2015,2015,6,3,12:13:44 AM,0,13,38.62700999,-121.076589,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,103035299,,21000,Conductor,Overhead,Yes,6/3/2015 13:44,6/3/2015 13:44,Contact From Object,N.A.,Vehicle,Pole,Human Error,,,
88,6/3/2015,2015,6,3,12:17:09 AM,0,17,35.36122999,-119.006219,Vegetation,Urban,< 0.25 Acres,Fire Agency,KCFD AND BCFD,100150055,Pacific Bell,0 – 750,Conductor,Overhead,No, , ,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
89,6/4/2015,2015,6,4,12:13:17 AM,0,13,39.269385,-123.784108,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,,,12000,Conductor,Overhead,Yes,6/4/2015 13:17,6/4/2015 13:17,Contact From Object,N.A.,Vehicle,Pole,Human Error,,,
90,6/4/2015,2015,6,4,12:15:44 AM,0,15,39.46837,-121.561279,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,powerhouse hill rd 2spans e on ophir rd,,12000,Conductor,Overhead,Yes,6/4/2015 15:44,6/4/2015 15:44,Contact From Object,N.A.,Vehicle,Pole,Human Error,,,
91,6/4/2015,2015,6,4,12:16:38 AM,0,16,38.58800999,-121.517089,Vegetation,Urban,< 3 meters ,Fire Agency,west sacramento FD,101565849,Pacific Bell,12000,Unknown,Overhead,Yes,6/4/2015 16:38,6/4/2015 16:38,Unknown,N.A.,N.A.,N.A.,Unknown,,,
92,6/4/2015,2015,6,4,12:20:00 AM,0,20,38.6916,-120.860579,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,101412760,Pacific Bell,12000,Conductor,Overhead,Yes,6/4/2015 20:00,6/4/2015 20:00,Contact From Object,N.A.,Vegetation,Electric Facility,Human Error,Third-party caused,,
93,6/5/2015,2015,6,5,12:01:25 AM,0,1,38.3460656,-122.3997898,Vegetation,Rural,< 0.25 Acres,Fire Agency,,4870 REDWOOD,,21000,Conductor,Overhead,Yes,6/5/2015 1:25,6/5/2015 1:25,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
94,6/5/2015,2015,6,5,12:09:58 AM,0,9,40.107034,-123.714223,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,100986799,,12000,Conductor,Overhead,Yes,6/5/2015 9:58,6/5/2015 9:58,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,tie wire,,
95,6/5/2015,2015,6,5,12:14:40 AM,0,14,37.95776999,-120.451909,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,101012484,,17000,Conductor,Overhead,Yes,6/5/2015 14:40,6/5/2015 14:40,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
96,6/5/2015,2015,6,5,12:15:15 AM,0,15,36.77590999,-119.770269,Vegetation,Urban,< 0.25 Acres,Fire Agency,CITY OF FRESNO,100857009,Pacific Bell,0 – 750,Transformer,Overhead,Yes,6/5/2015 15:15,6/5/2015 15:15,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,,,
97,6/5/2015,2015,6,5,12:22:13 AM,0,22,38.7729,-121.46992,Vegetation,Rural,< 3 meters ,Fire Agency,WATER,100064053,,12000,Capacitor Bank,Overhead,Yes,6/5/2015 22:13,6/5/2015 22:13,Equipment/ Facility Failure,Capacitor Bank,N.A.,N.A.,Unknown,,,
98,6/6/2015,2015,6,6,12:11:24 AM,0,11,39.802946,-121.90643,Vegetation,Rural,< 3 meters ,Unknown,,100433862,Pacific Bell,12000,Conductor,Overhead,Yes,6/6/2015 11:24,6/6/2015 11:24,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
99,6/6/2015,2015,6,6,12:12:00 AM,0,12,36.9828151,-120.0332412,Vegetation,Rural,< 0.25 Acres,Unknown,,101015092,,12000,Lightning Arrestor,Overhead,Yes,6/6/2015 12:00,6/6/2015 12:00,Equipment/ Facility Failure,Lightning Arrestor,N.A.,N.A.,Unknown,,,
100,6/6/2015,2015,6,6,12:15:38 AM,0,15,39.04088999,-123.401889,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,11480 ANDERSON VALLEY WAY @ BRIDGE,,12000,Conductor,Overhead,Yes,6/6/2015 15:38,6/6/2015 15:38,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
101,6/6/2015,2015,6,6,12:21:17 AM,0,21,38.00574999,-121.238219,Vegetation,Rural,< 0.25 Acres,Fire Agency,COUNTY FIRE,102135759,Pacific Bell,12000,Conductor,Overhead,Yes,6/6/2015 21:17,6/6/2015 21:17,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,,,
102,6/7/2015,2015,6,7,12:05:05 AM,0,5,36.6906,-119.7488,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,FRESNO FIRE,103339346,,12000,Conductor,Overhead,Yes,6/7/2015 5:05,6/7/2015 5:05,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,,,
103,6/7/2015,2015,6,7,12:14:53 AM,0,14,36.3216,-121.28363,Vegetation,Rural,< 0.25 Acres,Fire Agency,monterey county,peach and thorne greenfield,Pacific Bell,12000,Unknown,Overhead,Yes,6/7/2015 14:53,6/7/2015 14:53,Unknown,N.A.,N.A.,N.A.,Unknown,,,
104,6/7/2015,2015,6,7,12:17:48 AM,0,17,38.217944,-121.975236,Vegetation,Rural,100 - 299 Acres,Fire Agency,Suisun fire protection district.,c/o's 278361,,21000,Conductor,Overhead,Yes,6/7/2015 17:48,6/7/2015 17:48,Vandalism/Theft,N.A.,N.A.,N.A.,Human Error,gun-shot conductor,,
105,6/8/2015,2015,6,8,12:14:18 AM,0,14,38.179556,-120.958991,Vegetation,Rural,10 - 99 Acres,Fire Agency,CAL FIRE,102048579,Pacific Bell,12000,Conductor,Overhead,Yes,6/8/2015 14:18,6/8/2015 14:18,Contact From Object,N.A.,Vehicle,Pole,Human Error,,,
106,6/8/2015,2015,6,8,12:16:12 AM,0,16,38.11553999,-122.556219,Vegetation,Rural,< 3 meters ,Fire Agency,novato fire,front yard 9 equestrian ct,,0 – 750,Conductor,Overhead,No, , ,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
107,6/8/2015,2015,6,8,12:16:15 AM,0,16,39.82356,-123.60931,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,2 spans loadside 1741,,12000,Conductor,Overhead,Yes,6/8/2015 16:15,6/8/2015 16:15,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
108,6/8/2015,2015,6,8,12:17:38 AM,0,17,37.9582,-121.944059,Vegetation,Urban,< 3 meters ,Unknown,,T7325       ,,0 – 750,Conductor,Overhead,Yes,6/8/2015 17:38,6/8/2015 17:38,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
109,6/8/2015,2015,6,8,12:18:32 AM,0,18,37.9404,-122.079489,Vegetation,Urban,< 3 meters ,Fire Agency,CONTRA COSTA   FIRE,100462348,Pacific Bell,0 – 750,Fuse,Overhead,Yes,6/8/2015 18:32,6/8/2015 18:32,Equipment/ Facility Failure,Fuse,N.A.,N.A.,Unknown,,,
110,6/9/2015,2015,6,9,12:01:19 AM,0,1,40.54242,-122.239059,Vegetation,Rural,< 3 meters ,Customer,,101490096,Frontier,12000,Transformer,Overhead,Yes,6/9/2015 1:19,6/9/2015 1:19,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,,,
111,6/9/2015,2015,6,9,12:11:51 AM,0,11,36.48867999,-119.582369,Building,Rural,Structure Only ,Fire Agency,tulare county fire,4390 ave 352,,12000,Conductor,Overhead,Yes,6/9/2015 11:51,6/9/2015 11:51,Equipment/ Facility Failure,Pole,N.A.,N.A.,Unknown,,,
112,6/9/2015,2015,6,9,12:13:10 AM,0,13,38.11757999,-121.15094,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,WATERLOO MORADA FIRE DISTRICT,102076487,,21000,Conductor,Overhead,Yes,6/9/2015 13:10,6/9/2015 13:10,Contact From Object,N.A.,Vehicle,Pole,Human Error,,,
113,6/9/2015,2015,6,9,12:15:24 AM,0,15,38.3651,-122.2541,Vegetation,Rural,10 - 99 Acres,Fire Agency,CAL FIRE,load side 2987,Yes,21000,Conductor,Overhead,Yes,6/9/2015 15:24,6/9/2015 15:24,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
114,6/9/2015,2015,6,9,12:16:20 AM,0,16,38.38221999,-122.43156,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,102269716,Pacific Bell,21000,Unknown,Overhead,Yes,6/9/2015 16:20,6/9/2015 16:20,Unknown,N.A.,N.A.,N.A.,Unknown,,,
115,6/9/2015,2015,6,9,12:21:21 AM,0,21,38.9394,-121.2467,Vegetation,Rural,< 3 meters ,Unknown,,100035304,Pacific Bell,12000,Conductor,Overhead,Yes,6/9/2015 21:21,6/9/2015 21:21,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
116,6/10/2015,2015,6,10,12:12:00 AM,0,12,39.13763,-121.63145,Vegetation,Urban,< 0.25 Acres,Fire Agency,YUBA CITY,101320887,,12000,Conductor,Overhead,Yes,6/10/2015 12:00,6/10/2015 12:00,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
117,6/10/2015,2015,6,10,12:17:02 AM,0,17,36.9670967,-120.0305217,Vegetation,Rural,< 3 meters ,Unknown,,101216691,Pacific Bell,0 – 750,Conductor,Overhead,No, , ,Unknown,N.A.,N.A.,N.A.,Unknown,,,
118,6/10/2015,2015,6,10,12:21:43 AM,0,21,37.63812,-121.894329,Vegetation,Rural,< 3 meters ,Fire Agency,PLEASANTON FIRE DEPT,100927124,Pacific Bell,12000,Conductor,Overhead,Yes,6/10/2015 21:43,6/10/2015 21:43,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
119,6/11/2015,2015,6,11,12:18:32 AM,0,18,38.82211999,-121.306049,Vegetation,Urban,< 0.25 Acres,Fire Agency,CITY OF ROCKLIN/ CAL FIRE,103661493,,21000,Switch,Overhead,Yes,6/11/2015 18:32,6/11/2015 18:32,Equipment/ Facility Failure,Switch,N.A.,N.A.,Unknown,,,
120,6/12/2015,2015,6,12,12:09:04 AM,0,9,39.393975,-122.2299133,Vegetation,Rural,< 0.25 Acres,Fire Agency,WILLOWS FIRE DEPT.,100326792,,21000,Conductor,Overhead,Yes,6/12/2015 9:04,6/12/2015 9:04,Contact From Object,N.A.,Other,Electric Facility,Human Error,crop duster hit line,,
121,6/12/2015,2015,6,12,12:09:24 AM,0,9,37.076086,-120.200274,Vegetation,Rural,< 3 meters ,Self Extinguished,,103204949,,0 – 750,Conductor,Overhead,Yes,6/12/2015 9:24,6/12/2015 9:24,Unknown,N.A.,N.A.,N.A.,Unknown,,,
122,6/12/2015,2015,6,12,12:10:48 AM,0,10,38.42732,-122.85903,Vegetation,Rural,< 0.25 Acres,Fire Agency,GRATON FIRE DEP.,102023459,Pacific Bell,12000,Conductor,Overhead,Yes,6/12/2015 10:48,6/12/2015 10:48,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
123,6/12/2015,2015,6,12,12:13:07 AM,0,13,40.407745,-122.4103667,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,ACROSS STREET FROM 4139 OLD HAPPY VALLEY  RD,,12000,Lightning Arrestor,Overhead,No, , ,Equipment/ Facility Failure,Lightning Arrestor,N.A.,N.A.,Unknown,,,
124,6/12/2015,2015,6,12,12:16:01 AM,0,16,37.92517,-122.07817,Vegetation,Urban,< 3 meters ,Fire Agency,WALNUT CREEK  FIRE,100478251,Pacific Bell,0 – 750,Transformer,Overhead,Yes,6/12/2015 16:01,6/12/2015 16:01,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,,,
125,6/12/2015,2015,6,12,12:23:32 AM,0,23,39.230765,-121.15594,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,10903 PROSPECTOR RD  ROUGH AND READY,Pacific Bell,21000,Conductor,Overhead,Yes,6/12/2015 23:32,6/12/2015 23:32,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
126,6/13/2015,2015,6,13,12:12:50 AM,0,12,35.27221,-118.91221,Vegetation,Rural,< 3 meters ,Fire Agency,Kern Co Fire Dept,103779942,,0 – 750,Conductor,Overhead,No, , ,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
127,6/14/2015,2015,6,14,12:12:19 AM,0,12,39.74315999,-121.842489,Vegetation,Urban,< 3 meters ,Fire Agency,CHICO FIRE DEPT,100426666,Pacific Bell,0 – 750,Conductor,Overhead,No, , ,Wire-Wire Contact,N.A.,N.A.,N.A.,Unknown,,,
128,6/14/2015,2015,6,14,12:13:50 AM,0,13,36.936332,-119.870301,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,"12915 mesa, madera",,21000,Conductor,Overhead,Yes,6/14/2015 13:50,6/14/2015 13:50,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
129,6/15/2015,2015,6,15,12:15:35 AM,0,15,37.18517999,-121.7595,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,San Jose city,100618215,Pacific Bell,21000,Conductor,Overhead,Yes,6/15/2015 15:35,6/15/2015 15:35,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,,,
130,6/16/2015,2015,6,16,12:10:40 AM,0,10,38.006213,-122.109178,Vegetation,Urban,.26 - 9.99 Acres,Unknown,,Twr 008/058,,115000,Conductor,Overhead,Yes,6/16/2015 10:40,6/16/2015 10:40,Contact From Object,N.A.,Other,Electric Facility,Unknown,bird-dropped material,,
